137,0.03348156700239462,Total Solids,['BOD5'| 'NH3'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
138,0.034895153387504464,Total Solids,['BOD5'| 'Org-N'| 'P-TOT'| 'SO4'| 'Total Solids']
139,0.03428111926597707,Total Solids,['BOD5'| 'Org-N'| 'P-TOT'| 'TKN'| 'Total Solids']
140,0.03345627534915419,Total Solids,['BOD5'| 'Org-N'| 'P-TOT'| 'PRCP_NOOA'| 'Total Solids']
141,0.03480821256251896,Total Solids,['BOD5'| 'Org-N'| 'SO4'| 'TKN'| 'Total Solids']
142,0.033622965654906106,Total Solids,['BOD5'| 'Org-N'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
143,0.03308463184272542,Total Solids,['BOD5'| 'Org-N'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
144,0.034473922980182314,Total Solids,['BOD5'| 'P-TOT'| 'SO4'| 'TKN'| 'Total Solids']
145,0.033730490242733675,Total Solids,['BOD5'| 'P-TOT'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
146,0.033354790552574044,Total Solids,['BOD5'| 'P-TOT'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
147,0.03409178489271332,Total Solids,['BOD5'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
148,0.03463072220192236,Total Solids,['NH3'| 'Org-N'| 'P-TOT'| 'SO4'| 'Total Solids']
149,0.034670671557678896,Total Solids,['NH3'| 'Org-N'| 'P-TOT'| 'TKN'| 'Total Solids']
150,0.03363627984243281,Total Solids,['NH3'| 'Org-N'| 'P-TOT'| 'PRCP_NOOA'| 'Total Solids']
151,0.03482843847835765,Total Solids,['NH3'| 'Org-N'| 'SO4'| 'TKN'| 'Total Solids']
152,0.03363129693795653,Total Solids,['NH3'| 'Org-N'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
153,0.03353398052208564,Total Solids,['NH3'| 'Org-N'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
154,0.03501804194906179,Total Solids,['NH3'| 'P-TOT'| 'SO4'| 'TKN'| 'Total Solids']
155,0.03378003572716432,Total Solids,['NH3'| 'P-TOT'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
156,0.033378966371802724,Total Solids,['NH3'| 'P-TOT'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
157,0.03424535187728265,Total Solids,['NH3'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
158,0.03464215862400392,Total Solids,['Org-N'| 'P-TOT'| 'SO4'| 'TKN'| 'Total Solids']
159,0.03398606772808468,Total Solids,['Org-N'| 'P-TOT'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
160,0.033273959641947466,Total Solids,['Org-N'| 'P-TOT'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
161,0.03408198803663254,Total Solids,['Org-N'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
162,0.03370019662029603,Total Solids,['P-TOT'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
163,0.034057415145284986,Total Solids,['SS'| 'BOD5'| 'NH3'| 'Org-N'| 'P-TOT'| 'Total Solids']
164,0.033896939062020355,Total Solids,['SS'| 'BOD5'| 'NH3'| 'Org-N'| 'SO4'| 'Total Solids']
165,0.03361485263004022,Total Solids,['SS'| 'BOD5'| 'NH3'| 'Org-N'| 'TKN'| 'Total Solids']
166,0.032826228176846224,Total Solids,['SS'| 'BOD5'| 'NH3'| 'Org-N'| 'PRCP_NOOA'| 'Total Solids']
167,0.03399514253525173,Total Solids,['SS'| 'BOD5'| 'NH3'| 'P-TOT'| 'SO4'| 'Total Solids']
168,0.03382402724202942,Total Solids,['SS'| 'BOD5'| 'NH3'| 'P-TOT'| 'TKN'| 'Total Solids']
169,0.033172101878068024,Total Solids,['SS'| 'BOD5'| 'NH3'| 'P-TOT'| 'PRCP_NOOA'| 'Total Solids']
170,0.03411429813679527,Total Solids,['SS'| 'BOD5'| 'NH3'| 'SO4'| 'TKN'| 'Total Solids']
171,0.03326384219176629,Total Solids,['SS'| 'BOD5'| 'NH3'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
172,0.03297926770413623,Total Solids,['SS'| 'BOD5'| 'NH3'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
173,0.033914878526154685,Total Solids,['SS'| 'BOD5'| 'Org-N'| 'P-TOT'| 'SO4'| 'Total Solids']
174,0.03362910296110546,Total Solids,['SS'| 'BOD5'| 'Org-N'| 'P-TOT'| 'TKN'| 'Total Solids']
175,0.03233665293630432,Total Solids,['SS'| 'BOD5'| 'Org-N'| 'P-TOT'| 'PRCP_NOOA'| 'Total Solids']
176,0.03393409335437943,Total Solids,['SS'| 'BOD5'| 'Org-N'| 'SO4'| 'TKN'| 'Total Solids']
177,0.03342007056755178,Total Solids,['SS'| 'BOD5'| 'Org-N'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
178,0.03262060793007121,Total Solids,['SS'| 'BOD5'| 'Org-N'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
179,0.03403236804639592,Total Solids,['SS'| 'BOD5'| 'P-TOT'| 'SO4'| 'TKN'| 'Total Solids']
180,0.03297459268394638,Total Solids,['SS'| 'BOD5'| 'P-TOT'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
181,0.03284244064022513,Total Solids,['SS'| 'BOD5'| 'P-TOT'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
182,0.03343052504693761,Total Solids,['SS'| 'BOD5'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
183,0.03421114954878302,Total Solids,['SS'| 'NH3'| 'Org-N'| 'P-TOT'| 'SO4'| 'Total Solids']
184,0.033603085752795726,Total Solids,['SS'| 'NH3'| 'Org-N'| 'P-TOT'| 'TKN'| 'Total Solids']
185,0.032981832018669915,Total Solids,['SS'| 'NH3'| 'Org-N'| 'P-TOT'| 'PRCP_NOOA'| 'Total Solids']
186,0.03424205762498519,Total Solids,['SS'| 'NH3'| 'Org-N'| 'SO4'| 'TKN'| 'Total Solids']
187,0.03333887918030515,Total Solids,['SS'| 'NH3'| 'Org-N'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
188,0.03286727780804915,Total Solids,['SS'| 'NH3'| 'Org-N'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
189,0.03410872554077821,Total Solids,['SS'| 'NH3'| 'P-TOT'| 'SO4'| 'TKN'| 'Total Solids']
190,0.03313026862109408,Total Solids,['SS'| 'NH3'| 'P-TOT'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
191,0.03279114098233335,Total Solids,['SS'| 'NH3'| 'P-TOT'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
192,0.03306494828532724,Total Solids,['SS'| 'NH3'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
193,0.03400482478387216,Total Solids,['SS'| 'Org-N'| 'P-TOT'| 'SO4'| 'TKN'| 'Total Solids']
194,0.033658738521968615,Total Solids,['SS'| 'Org-N'| 'P-TOT'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
195,0.03267294409520486,Total Solids,['SS'| 'Org-N'| 'P-TOT'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
196,0.03298461590619648,Total Solids,['SS'| 'Org-N'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
197,0.033079638638917136,Total Solids,['SS'| 'P-TOT'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
198,0.034699420937720465,Total Solids,['BOD5'| 'NH3'| 'Org-N'| 'P-TOT'| 'SO4'| 'Total Solids']
199,0.03440256219576387,Total Solids,['BOD5'| 'NH3'| 'Org-N'| 'P-TOT'| 'TKN'| 'Total Solids']
200,0.033488305833409816,Total Solids,['BOD5'| 'NH3'| 'Org-N'| 'P-TOT'| 'PRCP_NOOA'| 'Total Solids']
201,0.0345888850005234,Total Solids,['BOD5'| 'NH3'| 'Org-N'| 'SO4'| 'TKN'| 'Total Solids']
202,0.03367143584524884,Total Solids,['BOD5'| 'NH3'| 'Org-N'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
203,0.03357010904480429,Total Solids,['BOD5'| 'NH3'| 'Org-N'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
204,0.034649815848645044,Total Solids,['BOD5'| 'NH3'| 'P-TOT'| 'SO4'| 'TKN'| 'Total Solids']
205,0.0334341019830283,Total Solids,['BOD5'| 'NH3'| 'P-TOT'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
206,0.03355034857111819,Total Solids,['BOD5'| 'NH3'| 'P-TOT'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
207,0.03375297258881962,Total Solids,['BOD5'| 'NH3'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
208,0.03444942349896712,Total Solids,['BOD5'| 'Org-N'| 'P-TOT'| 'SO4'| 'TKN'| 'Total Solids']
209,0.03334259767742718,Total Solids,['BOD5'| 'Org-N'| 'P-TOT'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
210,0.03329661904888995,Total Solids,['BOD5'| 'Org-N'| 'P-TOT'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
211,0.03351979549316799,Total Solids,['BOD5'| 'Org-N'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
212,0.03368499195751022,Total Solids,['BOD5'| 'P-TOT'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
213,0.03474443449693568,Total Solids,['NH3'| 'Org-N'| 'P-TOT'| 'SO4'| 'TKN'| 'Total Solids']
214,0.03425829857587814,Total Solids,['NH3'| 'Org-N'| 'P-TOT'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
215,0.033319000593003106,Total Solids,['NH3'| 'Org-N'| 'P-TOT'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
216,0.03395042436964372,Total Solids,['NH3'| 'Org-N'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
217,0.03384587081039653,Total Solids,['NH3'| 'P-TOT'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
218,0.03363622768836863,Total Solids,['Org-N'| 'P-TOT'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
219,0.03359700564075919,Total Solids,['SS'| 'BOD5'| 'NH3'| 'Org-N'| 'P-TOT'| 'SO4'| 'Total Solids']
220,0.03384168467977468,Total Solids,['SS'| 'BOD5'| 'NH3'| 'Org-N'| 'P-TOT'| 'TKN'| 'Total Solids']
221,0.032882759457125384,Total Solids,['SS'| 'BOD5'| 'NH3'| 'Org-N'| 'P-TOT'| 'PRCP_NOOA'| 'Total Solids']
222,0.033955986447194046,Total Solids,['SS'| 'BOD5'| 'NH3'| 'Org-N'| 'SO4'| 'TKN'| 'Total Solids']
223,0.03292291085509693,Total Solids,['SS'| 'BOD5'| 'NH3'| 'Org-N'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
224,0.03291340917348862,Total Solids,['SS'| 'BOD5'| 'NH3'| 'Org-N'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
225,0.0340358196374248,Total Solids,['SS'| 'BOD5'| 'NH3'| 'P-TOT'| 'SO4'| 'TKN'| 'Total Solids']
226,0.03342260639457142,Total Solids,['SS'| 'BOD5'| 'NH3'| 'P-TOT'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
227,0.03261138937052559,Total Solids,['SS'| 'BOD5'| 'NH3'| 'P-TOT'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
228,0.03355665724067127,Total Solids,['SS'| 'BOD5'| 'NH3'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
229,0.03376630321145058,Total Solids,['SS'| 'BOD5'| 'Org-N'| 'P-TOT'| 'SO4'| 'TKN'| 'Total Solids']
230,0.033104429788449234,Total Solids,['SS'| 'BOD5'| 'Org-N'| 'P-TOT'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
231,0.03282402105191175,Total Solids,['SS'| 'BOD5'| 'Org-N'| 'P-TOT'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
232,0.033271615996080285,Total Solids,['SS'| 'BOD5'| 'Org-N'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
233,0.03330225234522539,Total Solids,['SS'| 'BOD5'| 'P-TOT'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
234,0.03405647681039922,Total Solids,['SS'| 'NH3'| 'Org-N'| 'P-TOT'| 'SO4'| 'TKN'| 'Total Solids']
235,0.033225475865251874,Total Solids,['SS'| 'NH3'| 'Org-N'| 'P-TOT'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
236,0.03299450983895975,Total Solids,['SS'| 'NH3'| 'Org-N'| 'P-TOT'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
237,0.03325754973818274,Total Solids,['SS'| 'NH3'| 'Org-N'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
238,0.03290410493226612,Total Solids,['SS'| 'NH3'| 'P-TOT'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
239,0.03307372923283016,Total Solids,['SS'| 'Org-N'| 'P-TOT'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
240,0.034595913089373535,Total Solids,['BOD5'| 'NH3'| 'Org-N'| 'P-TOT'| 'SO4'| 'TKN'| 'Total Solids']
241,0.03360144465285189,Total Solids,['BOD5'| 'NH3'| 'Org-N'| 'P-TOT'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
242,0.03329999394276563,Total Solids,['BOD5'| 'NH3'| 'Org-N'| 'P-TOT'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
243,0.03359290409614058,Total Solids,['BOD5'| 'NH3'| 'Org-N'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
244,0.03394316443625618,Total Solids,['BOD5'| 'NH3'| 'P-TOT'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
245,0.03333991568754701,Total Solids,['BOD5'| 'Org-N'| 'P-TOT'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
246,0.03353432872716118,Total Solids,['NH3'| 'Org-N'| 'P-TOT'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
